0.000607491,0.000627518,0.000988483,,,,
0.00036335,0.000525713,0.000402212,,,,
0.000576735,0.000607014,0.000678301,,,,
0.000611067,0.000935316,0.001467943,,,,
0.00032711,0.000560284,0.000488997,,,,
0.000659227,0.000781775,0.000968218,,,,
0.000644684,0.000771761,0.001796722,,,,
0.000656605,0.000822067,0.001311302,,,,
0.000699759,0.000778675,0.001098871,,,,
0.000621319,0.00077486,0.00082922,,,,
0.00094533,0.000615597,0.000528097,,,,
0.000976324,0.000789165,0.000724554,,,,
0.00093627,0.00095129,0.000997305,,,,
0.000300884,0.000856161,0.000998497,,,,
0.000843287,0.000917673,0.000892162,,,,
0.000872374,0.001253128,0.001747131,,,,
0.001032352,0.001201391,0.001559973,,,,
0.00093174,0.001178503,0.001661301,,,,
0.001037836,0.001160383,0.001211643,,,,
0.000887156,0.001343489,0.001633883,,,,
0.001317501,0.001267195,0.001941681,,,,
0.000879049,0.001396894,0.00153327,,,,
0.001348495,0.00146389,0.002023697,,,,
0.001352072,0.00137043,0.00170207,,,,
0.000785589,0.001479864,0.001874924,,,,
0.001485348,0.001767397,0.000998974,,,,
0.001341581,0.001464605,0.001103401,,,,
0.001498222,0.002098083,0.002105236,,,,
0.001294613,0.001843691,0.001817703,,,,
0.001482248,0.001556635,0.000784397,,,,
0.001835108,0.002212048,0.003173351,,,,
0.001484394,0.002069235,0.002508879,,,,
0.00148797,0.002169371,0.003465652,,,,
0.001970291,0.00209713,0.002792835,,,,
0.001359463,0.00214529,0.003571033,,,,
0.001253843,0.002509117,0.002790689,,,,
0.002163172,0.002189159,0.002096415,,,,
0.002049923,0.002621412,0.002828836,,,,
0.002401829,0.003047705,0.00478363,,,,
0.001852036,0.002716303,0.003228188,,,,
0.002272129,0.002909899,0.001158476,,,,
0.002246857,0.003095865,0.005017519,,,,
0.002599955,0.002886057,0.003406048,,,,
0.001844883,0.002986908,0.002034187,,,,
0.002320766,0.002791882,0.001347065,,,,
0.001707315,0.003585577,0.00338769,,,,
0.003083944,0.00379777,0.006170273,,,,
0.002480507,0.003909111,0.003776789,,,,
0.005455971,0.003492355,0.001421928,,,,
0.002429962,0.003880024,0.004036427,,,,
0.003005266,0.004338026,0.005329847,,,,
0.003682375,0.004534006,0.005551577,,,,
0.003305674,0.004423857,0.00239706,,,,
0.003687859,0.004421949,0.005052567,,,,
0.00411725,0.004746437,0.005446196,,,,
0.003688097,0.004988194,0.003989458,,,,
0.001833677,0.004141092,0.00219965,,,,
0.002546787,0.004898071,0.002181053,,,,
0.003080368,0.005033255,0.004443884,,,,
0.00322175,0.004802227,0.005293131,,,,
0.004617929,0.006115675,0.007535219,,,,
0.005280495,0.005150318,0.00219655,,,,
0.0046103,0.006114006,0.00823307,,,,
0.004380703,0.005992413,0.007410288,,,,
0.004411936,0.005727053,0.006940365,,,,
0.005230904,0.005664825,0.00313735,,,,
0.00562501,0.00681138,0.005692244,,,,
0.006443262,0.006786108,0.005203247,,,,
0.0058465,0.006750107,0.007485867,,,,
0.006614923,0.007201672,0.008039236,,,,
0.006244183,0.007859707,0.006772757,,,,
0.006217718,0.007806063,0.005411148,,,,
0.006477594,0.006985664,0.00370121,,,,
0.006135941,0.007892132,0.006130695,,,,
0.005784988,0.016169786,0.013353109,,,,
0.011080027,0.009517431,0.007131815,,,,
0.017738819,0.011825323,0.005430937,,,,
0.008130312,0.009663105,0.005007982,,,,
0.006740808,0.009238005,0.006988049,,,,
0.007654905,0.008442879,0.003638029,,,,
0.009426117,0.008091927,0.004016876,,,,
0.006730795,0.009497881,0.004427195,,,,
0.009140253,0.010219336,0.006066084,,,,
0.009347677,0.010280132,0.010560274,,,,
0.007483006,0.010450363,0.010171413,,,,
0.005149841,0.011880159,0.012073278,,,,
0.010342121,0.011764765,0.013130903,,,,
0.010077,0.011924744,0.011982918,,,,
0.009424686,0.015425205,0.008194923,,,,
0.007632494,0.011989355,0.010462046,,,,
0.011128902,0.01419735,0.015631914,,,,
0.011017561,0.012595654,0.012070179,,,,
0.012814999,0.01322341,0.010573149,,,,
0.012024879,0.012896299,0.009448528,,,,
0.010169029,0.012754679,0.006242752,,,,
0.013557673,0.015529633,0.01654458,,,,
0.010557175,0.014936447,0.007025957,,,,
0.012907505,0.034017086,0.012272596,,,,
0.01584816,0.023120403,0.011184216,,,,
0.015699625,0.018801451,0.014378309,,,,
0.01473856,0.014409304,0.007710934,,,,
0.014067173,0.014707088,0.008321524,,,,
0.01350522,0.016852856,0.009933949,,,,
0.014485598,0.016341209,0.01482296,,,,
0.011947632,0.016726017,0.013177633,,,,
0.014125109,0.021777868,0.03391099,,,,
0.016485929,0.016993284,0.013305664,,,,
0.016521931,0.01948595,0.016030788,,,,
0.016704082,0.018265009,0.013033867,,,,
0.016640902,0.019346237,0.014852524,,,,
0.018399954,0.021407366,0.014650345,,,,
0.025075674,0.039320946,0.014233351,,,,
0.025279045,0.022182941,0.019151211,,,,
0.019001245,0.02206254,0.01521945,,,,
0.016502142,0.021249533,0.02922821,,,,
0.018142223,0.022163868,0.011503696,,,,
0.021481752,0.016965151,0.006081581,,,,
0.02030468,0.027413845,0.013383627,,,,
0.02893734,0.024755001,0.013642788,,,,
0.020371675,0.02398777,0.019650459,,,,
0.020986319,0.026409149,0.022485495,,,,
0.0163939,0.025157452,0.013626575,,,,
0.050713301,0.037365437,0.015452147,,,,
0.019067287,0.025441408,0.0172894,,,,
0.020050049,0.026843786,0.012949228,,,,
0.024270058,0.030421257,0.018559456,,,,
0.023061275,0.027453423,0.018556356,,,,
0.029019594,0.031140327,0.024178982,,,,
0.023908854,0.028618336,0.029043436,,,,
0.023632765,0.027048349,0.023905039,,,,
0.028920174,0.040354967,0.015581608,,,,
0.02086997,0.032207727,0.025424242,,,,
0.025571346,0.031371832,0.030047894,,,,
0.025184631,0.034374237,0.031353712,,,,
0.026039124,0.034291506,0.013550043,,,,
0.029383421,0.035685301,0.028702259,,,,
0.033406973,0.041795731,0.041656733,,,,
0.027266979,0.036054611,0.032800674,,,,
0.027826071,0.035092115,0.031545639,,,,
0.021944523,0.029816151,0.017227411,,,,
0.036616087,0.038210154,0.014932632,,,,
0.032125235,0.037241697,0.032359838,,,,
0.032162189,0.038830757,0.013731956,,,,
0.025015593,0.036767721,0.015678406,,,,
0.029251337,0.037957668,0.039782047,,,,
0.032845736,0.041544437,0.019176245,,,,
0.035702229,0.040048361,0.016968012,,,,
0.03953886,0.042761326,0.031594992,,,,
0.027693272,0.040785789,0.027313232,,,,
0.037237167,0.04407835,0.022602797,,,,
0.036132574,0.043850183,0.029609919,,,,
0.039912224,0.048393965,0.04233408,,,,
0.042400837,0.048493385,0.035600662,,,,
0.03195858,0.04454875,0.033290863,,,,
0.043205976,0.046497107,0.034968853,,,,
0.035081625,0.05105114,0.034562826,,,,
0.067549229,0.050502777,0.037765741,,,,
0.04233551,0.051096916,0.034924507,,,,
0.035796404,0.049550056,0.036483049,,,,
0.06779623,0.079104662,0.05672884,,,,
0.056130409,0.052850008,0.020013094,,,,
0.041481018,0.069028139,0.040228605,,,,
0.048906326,0.050468445,0.035274982,,,,
0.046611786,0.053966761,0.020167112,,,,
0.045265675,0.055767536,0.035753727,,,,
0.052744389,0.058511257,0.02466011,,,,
0.050419569,0.06208992,0.052046537,,,,
0.053695679,0.058382988,0.023682356,,,,
0.053694487,0.061573029,0.048002481,,,,
0.040649176,0.059366941,0.051140785,,,,
0.035101414,0.065085888,0.042833567,,,,
0.048150778,0.063476086,0.042079926,,,,
0.057022572,0.066035032,0.035815954,,,,
0.052598,0.065872431,0.043562412,,,,
0.058507681,0.063845396,0.026288271,,,,
0.062862396,0.069083929,0.039934635,,,,
0.058250189,0.073096991,0.047872543,,,,
0.055282354,0.069654465,0.040503979,,,,
0.050640345,0.072613478,0.044105291,,,,
0.060104132,0.071384907,0.043348312,,,,
