8.273124694824219e-05,0.0001499652862548828,0.00020360946655273438,9.799003601074219e-05,0.0003833770751953125,0.00017786026000976562
0.00010132789611816406,0.00010824203491210938,0.00017523765563964844,0.00016164779663085938,0.0002510547637939453,0.0004253387451171875
4.0531158447265625e-05,8.344650268554688e-05,0.00016570091247558594,8.797645568847656e-05,0.0002739429473876953,0.0002143383026123047
9.918212890625e-05,8.96453857421875e-05,0.00018715858459472656,0.0001125335693359375,0.00033736228942871094,0.00024962425231933594
9.250640869140625e-05,0.0001342296600341797,0.00021004676818847656,0.00010514259338378906,0.0003807544708251953,0.0003566741943359375
0.0001800060272216797,4.267692565917969e-05,0.00022673606872558594,3.7670135498046875e-05,0.0005958080291748047,8.726119995117188e-05
4.267692565917969e-05,0.0002903938293457031,0.0001220703125,0.00014209747314453125,0.0001480579376220703,0.00036215782165527344
0.00015878677368164062,0.0001342296600341797,0.00030040740966796875,3.790855407714844e-05,0.00041794776916503906,4.982948303222656e-05
0.00017380714416503906,0.00020885467529296875,0.00016164779663085938,8.296966552734375e-05,0.00024175643920898438,0.0001418590545654297
4.4345855712890625e-05,0.0001704692840576172,0.0001780986785888672,0.00022292137145996094,0.0005950927734375,0.0007278919219970703
8.606910705566406e-05,0.00010395050048828125,0.00019168853759765625,9.679794311523438e-05,0.0001938343048095703,0.0003247261047363281
0.00012493133544921875,0.00019288063049316406,0.00020074844360351562,0.00021767616271972656,0.00020551681518554688,0.0005054473876953125
0.00022721290588378906,7.176399230957031e-05,0.00037026405334472656,8.869171142578125e-05,0.0004527568817138672,0.00019311904907226562
5.745887756347656e-05,0.00013113021850585938,0.0001418590545654297,0.00017404556274414062,0.00017023086547851562,0.000522613525390625
0.0001316070556640625,0.00015616416931152344,0.0002760887145996094,0.00018858909606933594,0.0006213188171386719,0.0008852481842041016
0.00010514259338378906,6.508827209472656e-05,0.00045299530029296875,0.00011968612670898438,0.0005626678466796875,0.0002970695495605469
0.00010156631469726562,0.0001456737518310547,0.0005328655242919922,0.0003504753112792969,0.0006079673767089844,0.0007283687591552734
9.036064147949219e-05,0.00010371208190917969,0.0003235340118408203,0.00014781951904296875,0.00027871131896972656,0.00041675567626953125
7.534027099609375e-05,0.00017380714416503906,0.0004458427429199219,0.0001552104949951172,0.0006012916564941406,0.0008282661437988281
0.00018477439880371094,6.67572021484375e-05,0.0003161430358886719,0.00012159347534179688,0.00045371055603027344,0.00031948089599609375
8.7738037109375e-05,0.0001087188720703125,0.0005538463592529297,0.0006442070007324219,0.0005459785461425781,0.0014905929565429688
0.00030112266540527344,0.0003371238708496094,0.0005233287811279297,0.0005583763122558594,0.0011076927185058594,0.0015192031860351562
0.0001823902130126953,0.0002827644348144531,0.0006618499755859375,0.00020933151245117188,0.0013158321380615234,0.0003304481506347656
8.654594421386719e-05,0.00031828880310058594,0.0005767345428466797,0.0002455711364746094,0.0007684230804443359,0.0009710788726806641
0.00027060508728027344,0.00033593177795410156,0.0006482601165771484,0.0005626678466796875,0.0011327266693115234,0.0020101070404052734
0.000255584716796875,0.0006489753723144531,0.0001919269561767578,8.893013000488281e-05,0.0003230571746826172,0.0007171630859375
0.0001544952392578125,0.0006413459777832031,0.0006225109100341797,0.00014591217041015625,0.0007824897766113281,0.00030422210693359375
0.0002148151397705078,0.00013637542724609375,0.0005104541778564453,0.00014543533325195312,0.0006682872772216797,0.00025010108947753906
0.00028204917907714844,0.0002231597900390625,0.0006570816040039062,7.367134094238281e-05,0.0003554821014404297,0.0001456737518310547
0.00011682510375976562,0.0003533363342285156,0.0007038116455078125,0.0003898143768310547,0.0007605552673339844,0.0008945465087890625
0.000274658203125,0.0002846717834472656,0.0006284713745117188,0.0007188320159912109,0.0005998611450195312,0.002196073532104492
0.0007205009460449219,0.00012612342834472656,0.0007491111755371094,0.00022339820861816406,0.0008473396301269531,0.0008118152618408203
0.0009672641754150391,0.0005533695220947266,0.00035881996154785156,0.0002124309539794922,0.0004215240478515625,0.0002899169921875
0.0003132820129394531,0.00024199485778808594,0.0005517005920410156,0.00043845176696777344,0.000797271728515625,0.0017249584197998047
